season,week,celebrity_name,partner,celebrity_industry,industry_category,home_state,home_country,age,age_group,judge_total,judge_mean,judge_count,p_survive_next,vote_share_hat,total_votes_hat,votes_hat,placement,elimination_week
33,2,Phaedra Parks,Val Chmerkovskiy,TV Personality,Media,Georgia,United States,51,46-55,21.0,7.0,3,0.9820366120319132,0.08353813790484,875000.0,73095.870666735,8,5.0
33,2,Danny Amendola,Witney Carson,Athlete,Sports,Texas,United States,39,36-45,21.0,7.0,3,0.9761430432183815,0.08329233136999627,875000.0,72880.78994874674,5,
33,2,Ilona Maher,Alan Bersten,Athlete,Sports,California,United States,28,26-35,21.0,7.0,3,0.9739325729730338,0.08320032461383184,875000.0,72800.28403710286,2,
33,2,Brooks Nader,Gleb Savchenko,Model,Model,New York,United States,27,26-35,20.0,6.666666666666667,3,0.9477788423607527,0.07854697459411038,875000.0,68728.60276984658,9,4.0
33,2,Jenn Tran,Sasha Farber,TV Personality,Media,Florida,United States,26,26-35,19.0,6.333333333333333,3,0.9580465403402765,0.07548304942236972,875000.0,66047.6682445735,7,6.0
33,2,Tori Spelling,Pasha Pashkov,Actor/Actress,Entertainment,California,United States,51,46-55,19.0,6.333333333333333,3,0.7955636871442154,0.06959318831326493,875000.0,60894.039774106815,12,2.0
33,2,Eric Roberts,Britt Stewart,Actor/Actress,Entertainment,California,United States,68,>55,15.0,5.0,3,0.7576741555320634,0.059472492947935926,875000.0,52038.431329443934,10,3.0
33,2,Reginald VelJohnson,Emma Slater,Actor/Actress,Entertainment,New York,United States,74,>55,15.0,5.0,3,0.6745347848750093,0.057050920830017775,875000.0,49919.55572626555,10,3.0
33,2,Anna Delvey,Ezra Sosa,Con artist,Other,Unknown,Russia,33,26-35,17.0,5.666666666666667,3,0.5123511309835141,0.05573483840607123,875000.0,48767.98360531232,12,2.0
33,3,Joey Graziadei,Jenna Johnson,TV Personality,Media,Louisiana,United States,29,26-35,35.0,8.75,4,0.9809461588926371,0.10910307058601011,950000.0000000001,103647.91705670962,1,
33,3,Chandler Kinney,Brandon Armstrong,Actor/Actress,Entertainment,California,United States,24,≤25,34.5,8.625,4,0.9783288016637954,0.10793659380951286,950000.0000000001,102539.76411903722,3,
33,3,Stephen Nedoroscik,Rylee Arnold,Athlete,Sports,Florida,United States,26,26-35,31.0,7.75,4,0.9835886472621368,0.09961784540158325,950000.0000000001,94636.9531315041,4,
33,3,Jenn Tran,Sasha Farber,TV Personality,Media,Florida,United States,26,26-35,31.0,7.75,4,0.9795997557741289,0.09941936101276198,950000.0000000001,94448.3929621239,7,6.0
33,3,Danny Amendola,Witney Carson,Athlete,Sports,Texas,United States,39,36-45,30.0,7.5,4,0.979123758827425,0.0966682206576618,950000.0000000001,91834.80962477872,5,
33,3,Brooks Nader,Gleb Savchenko,Model,Model,New York,United States,27,26-35,30.5,7.625,4,0.9378695664542589,0.09603519648667111,950000.0000000001,91233.43666233757,9,4.0
33,3,Phaedra Parks,Val Chmerkovskiy,TV Personality,Media,Georgia,United States,51,46-55,28.0,7.0,4,0.9337385860263894,0.08923346691070637,950000.0000000001,84771.79356517106,8,5.0
33,3,Ilona Maher,Alan Bersten,Athlete,Sports,California,United States,28,26-35,28.0,7.0,4,0.9180849252883756,0.0885377777738371,950000.0000000001,84110.88888514526,2,
33,3,Dwight Howard,Daniella Karagach,Athlete,Sports,Georgia,United States,38,36-45,26.0,6.5,4,0.9008576840595554,0.0831067501046403,950000.0000000001,78951.4125994083,6,7.0
33,3,Eric Roberts,Britt Stewart,Actor/Actress,Entertainment,California,United States,68,>55,23.0,5.75,4,0.5883112715043488,0.06646247681213417,950000.0000000001,63139.35297152747,10,3.0
33,3,Reginald VelJohnson,Emma Slater,Actor/Actress,Entertainment,New York,United States,74,>55,21.0,5.25,4,0.5738657280133728,0.06387924044448096,950000.0000000001,60685.27842225692,10,3.0
33,4,Danny Amendola,Witney Carson,Athlete,Sports,Texas,United States,39,36-45,36.0,9.0,4,0.9782269793578705,0.13688024033135465,1024999.9999999999,140302.2463396385,5,
33,4,Joey Graziadei,Jenna Johnson,TV Personality,Media,Louisiana,United States,29,26-35,36.0,9.0,4,0.9777183140078314,0.13684543164035523,1024999.9999999999,140266.5674313641,1,
33,4,Stephen Nedoroscik,Rylee Arnold,Athlete,Sports,Florida,United States,26,26-35,33.0,8.25,4,0.9824870922704622,0.1190275747741819,1024999.9999999999,122003.26414353643,4,
33,4,Chandler Kinney,Brandon Armstrong,Actor/Actress,Entertainment,California,United States,24,≤25,32.0,8.0,4,0.9388800729851593,0.11000549253555347,1024999.9999999999,112755.62984894229,3,
33,4,Phaedra Parks,Val Chmerkovskiy,TV Personality,Media,Georgia,United States,51,46-55,32.0,8.0,4,0.9295307441914277,0.10949245385223533,1024999.9999999999,112229.7651985412,8,5.0
33,4,Ilona Maher,Alan Bersten,Athlete,Sports,California,United States,28,26-35,32.0,8.0,4,0.91168378364911,0.10851974652237155,1024999.9999999999,111232.74018543083,2,
33,4,Jenn Tran,Sasha Farber,TV Personality,Media,Florida,United States,26,26-35,32.0,8.0,4,0.9109995666129155,0.10848262734246034,1024999.9999999999,111194.69302602184,7,6.0
33,4,Dwight Howard,Daniella Karagach,Athlete,Sports,Georgia,United States,38,36-45,29.0,7.25,4,0.7393790198078101,0.08710467053097394,1024999.9999999999,89282.28729424828,6,7.0
33,4,Brooks Nader,Gleb Savchenko,Model,Model,New York,United States,27,26-35,32.0,8.0,4,0.3909053724891761,0.08364176247051365,1024999.9999999999,85732.80653227649,9,4.0
33,5,Chandler Kinney,Brandon Armstrong,Actor/Actress,Entertainment,California,United States,24,≤25,27.0,9.0,3,0.9791043947655228,0.14893171628528354,1100000.0,163824.8879138119,3,
33,5,Joey Graziadei,Jenna Johnson,TV Personality,Media,Louisiana,United States,29,26-35,26.0,8.666666666666666,3,0.9828995344705156,0.13744188728723417,1100000.0,151186.07601595757,1,
33,5,Ilona Maher,Alan Bersten,Athlete,Sports,California,United States,28,26-35,26.0,8.666666666666666,3,0.9786275099201578,0.1371486230483746,1100000.0,150863.48535321208,2,
33,5,Danny Amendola,Witney Carson,Athlete,Sports,Texas,United States,39,36-45,25.5,8.5,3,0.9811738488474426,0.1303203307379609,1100000.0,143352.36381175698,5,
33,5,Jenn Tran,Sasha Farber,TV Personality,Media,Florida,United States,26,26-35,25.5,8.5,3,0.9797078524598695,0.13022484117203142,1100000.0,143247.32528923458,7,6.0
33,5,Stephen Nedoroscik,Rylee Arnold,Athlete,Sports,Florida,United States,26,26-35,24.0,8.0,3,0.9136695981934407,0.1081414559741286,1100000.0,118955.60157154145,4,
33,5,Dwight Howard,Daniella Karagach,Athlete,Sports,Georgia,United States,38,36-45,24.0,8.0,3,0.8876360171630686,0.10674292324633683,1100000.0,117417.21557097051,6,7.0
33,5,Phaedra Parks,Val Chmerkovskiy,TV Personality,Media,Georgia,United States,51,46-55,24.0,8.0,3,0.777985004700574,0.10104822224864994,1100000.0,111153.04447351494,8,5.0
33,6,Joey Graziadei,Jenna Johnson,TV Personality,Media,Louisiana,United States,29,26-35,32.0,10.666666666666666,3,0.9742276518291496,0.16062279877690583,1175000.0,188731.78856286436,1,
33,6,Chandler Kinney,Brandon Armstrong,Actor/Actress,Entertainment,California,United States,24,≤25,32.0,10.666666666666666,3,0.9655585312323316,0.1599280763162337,1175000.0,187915.4896715746,3,
33,6,Jenn Tran,Sasha Farber,TV Personality,Media,Florida,United States,26,26-35,31.0,10.333333333333334,3,0.9712897122045034,0.15446390520997189,1175000.0,181495.08862171698,7,6.0
33,6,Dwight Howard,Daniella Karagach,Athlete,Sports,Georgia,United States,38,36-45,31.0,10.333333333333334,3,0.9677042961870364,0.15418724458999067,1175000.0,181170.01239323904,6,7.0
33,6,Stephen Nedoroscik,Rylee Arnold,Athlete,Sports,Florida,United States,26,26-35,28.0,9.333333333333334,3,0.9178352359153418,0.13271792735681434,1175000.0,155943.56464425684,4,
33,6,Danny Amendola,Witney Carson,Athlete,Sports,Texas,United States,39,36-45,28.0,9.333333333333334,3,0.9099670774735586,0.1321968302073779,1175000.0,155331.27549366903,5,
33,6,Ilona Maher,Alan Bersten,Athlete,Sports,California,United States,28,26-35,24.0,8.0,3,0.7107706549729275,0.10588321754270573,1175000.0,124412.78061267923,2,
33,7,Chandler Kinney,Brandon Armstrong,Actor/Actress,Entertainment,California,United States,24,≤25,30.0,10.0,3,0.959831808674441,0.20848972392681805,1250000.0,260612.15490852256,3,
33,7,Joey Graziadei,Jenna Johnson,TV Personality,Media,Louisiana,United States,29,26-35,27.5,9.166666666666666,3,0.9711500605866675,0.18634375986478777,1250000.0,232929.6998309847,1,
33,7,Stephen Nedoroscik,Rylee Arnold,Athlete,Sports,Florida,United States,26,26-35,27.0,9.0,3,0.9649435101520425,0.18028215466921052,1250000.0,225352.69333651316,4,
33,7,Danny Amendola,Witney Carson,Athlete,Sports,Texas,United States,39,36-45,25.5,8.5,3,0.7710810218251987,0.1495550617225961,1250000.0,186943.82715324513,5,
33,7,Ilona Maher,Alan Bersten,Athlete,Sports,California,United States,28,26-35,26.0,8.666666666666666,3,0.630588870565689,0.14352552362546875,1250000.0,179406.90453183593,2,
33,7,Dwight Howard,Daniella Karagach,Athlete,Sports,Georgia,United States,38,36-45,24.0,8.0,3,0.6661693094780087,0.13180377619111894,1250000.0,164754.72023889868,6,7.0
33,8,Joey Graziadei,Jenna Johnson,TV Personality,Media,Louisiana,United States,29,26-35,29.0,9.666666666666666,3,0.9440685323019077,0.2345723309012483,1325000.0000000002,310808.33844415407,1,
33,8,Chandler Kinney,Brandon Armstrong,Actor/Actress,Entertainment,California,United States,24,≤25,29.0,9.666666666666666,3,0.940060684293496,0.23410273644957605,1325000.0000000002,310186.1257956883,3,
33,8,Ilona Maher,Alan Bersten,Athlete,Sports,California,United States,28,26-35,28.5,9.5,3,0.8994220122993926,0.21862771633703976,1325000.0000000002,289681.7241465777,2,
33,8,Danny Amendola,Witney Carson,Athlete,Sports,Texas,United States,39,36-45,27.0,9.0,3,0.5886474365576561,0.16059708699147182,1325000.0000000002,212791.1402637002,5,
33,8,Stephen Nedoroscik,Rylee Arnold,Athlete,Sports,Florida,United States,26,26-35,26.5,8.833333333333334,3,0.561087732619656,0.15210012932066405,1325000.0000000002,201532.6713498799,4,
33,9,Chandler Kinney,Brandon Armstrong,Actor/Actress,Entertainment,California,United States,24,≤25,30.0,10.0,3,0.9469448370296373,0.24002814381763607,1400000.0,336039.4013446905,3,
33,9,Stephen Nedoroscik,Rylee Arnold,Athlete,Sports,Florida,United States,26,26-35,29.5,9.833333333333334,3,0.9298383527726363,0.2230026941534923,1400000.0,312203.7718148892,4,
33,9,Joey Graziadei,Jenna Johnson,TV Personality,Media,Louisiana,United States,29,26-35,29.5,9.833333333333334,3,0.9274719723840232,0.2227389955860091,1400000.0,311834.59382041276,1,
33,9,Ilona Maher,Alan Bersten,Athlete,Sports,California,United States,28,26-35,28.5,9.5,3,0.6690567259507717,0.16896204276273935,1400000.0,236546.8598678351,2,
33,9,Danny Amendola,Witney Carson,Athlete,Sports,Texas,United States,39,36-45,28.0,9.333333333333334,3,0.48430574811377164,0.14526812368012315,1400000.0,203375.37315217243,5,
34,1,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),Conservationist,Other,Unknown,Australia,22,≤25,15.0,7.5,2,0.989907691780457,0.08494106223015098,800000.0,67952.84978412079,1,
34,1,Whitney Leavitt,Mark Ballas,TV Personality,Media,Utah,United States,32,26-35,15.0,7.5,2,0.9888977739492222,0.08489818131093825,800000.0,67918.5450487506,6,10.0
34,1,Hilaria Baldwin,Gleb Savchenko,Entrepreneur,Other,New York,United States,41,36-45,14.0,7.0,2,0.985041026508897,0.08145261128460131,800000.0,65162.089027681046,11,4.0
34,1,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social Media Personality,Media,Florida,United States,24,≤25,13.0,6.5,2,0.9860941103649503,0.07752458954559749,800000.0,62019.67163647799,2,
34,1,Lauren Jauregui,Brandon Armstrong,Singer/Rapper,Entertainment,Florida,United States,29,26-35,13.0,6.5,2,0.9808097478513648,0.0773200258942892,800000.0,61856.02071543136,12,3.0
34,1,Jen Affleck,Jan Ravnik,TV Personality,Media,Utah,United States,26,26-35,12.0,6.0,2,0.9883898245057511,0.07327929178636698,800000.0,58623.43342909359,9,7.0
34,1,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Entertainment,Georgia,United States,55,46-55,12.0,6.0,2,0.9869321526422173,0.07322590266377746,800000.0,58580.72213102197,5,
34,1,Danielle Fishel,Pasha Pashkov,Actor/Actress,Entertainment,California,United States,44,36-45,12.0,6.0,2,0.9779488337238503,0.07289773440718027,800000.0,58318.187525744215,8,8.0
34,1,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),Athlete,Sports,Texas,United States,24,≤25,10.0,5.0,2,0.9615072669596876,0.06450212041752551,800000.0,51601.69633402041,3,
34,1,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,Media,California,United States,33,26-35,10.0,5.0,2,0.9459065003172582,0.06400093640818144,800000.0,51200.74912654515,4,
34,1,Scott Hoying,Rylee Arnold,Singer/Rapper,Entertainment,California,United States,34,26-35,10.0,5.0,2,0.9357564413524978,0.0636769525781296,800000.0,50941.562062503675,10,6.0
34,1,Baron Davis,Britt Stewart,Athlete,Sports,California,United States,46,46-55,10.0,5.0,2,0.923430720495461,0.06328572717889826,800000.0,50628.58174311861,13,2.0
34,1,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,Entertainment,California,United States,59,>55,9.0,4.5,2,0.9528996911139384,0.061359075705952414,800000.0,49087.26056476193,7,9.0
34,1,Corey Feldman,Jenna Johnson,Actor/Actress,Entertainment,California,United States,54,46-55,9.0,4.5,2,0.8277009129802737,0.05763578858841077,800000.0,46108.630870728615,13,2.0
34,2,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),Conservationist,Other,Unknown,Australia,22,≤25,22.0,7.333333333333333,3,0.9862757641730098,0.08156073909829459,860000.0000000001,70142.23562453335,1,
34,2,Whitney Leavitt,Mark Ballas,TV Personality,Media,Utah,United States,32,26-35,22.0,7.333333333333333,3,0.9849079473232125,0.08150497809156887,860000.0000000001,70094.28115874923,6,10.0
34,2,Jen Affleck,Jan Ravnik,TV Personality,Media,Utah,United States,26,26-35,22.0,7.333333333333333,3,0.9830702217154449,0.0814301205960202,860000.0000000001,70029.90371257738,9,7.0
34,2,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),Athlete,Sports,Texas,United States,24,≤25,22.0,7.333333333333333,3,0.981711768321625,0.08137482986377519,860000.0000000001,69982.35368284667,3,
34,2,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social Media Personality,Media,Florida,United States,24,≤25,21.0,7.0,3,0.9820291693344285,0.07760462723069195,860000.0000000001,66739.97941839509,2,
34,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Entertainment,Georgia,United States,55,46-55,21.0,7.0,3,0.9814596982420781,0.07758253358034475,860000.0000000001,66720.9788790965,5,
34,2,Hilaria Baldwin,Gleb Savchenko,Entrepreneur,Other,New York,United States,41,36-45,21.0,7.0,3,0.9782607069097433,0.07745853984426977,860000.0000000001,66614.34426607202,11,4.0
34,2,Lauren Jauregui,Brandon Armstrong,Singer/Rapper,Entertainment,Florida,United States,29,26-35,21.0,7.0,3,0.9752388810808142,0.07734159510498928,860000.0000000001,66513.77179029079,12,3.0
34,2,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,Media,California,United States,33,26-35,20.0,6.666666666666667,3,0.9631797236468206,0.07292589004247728,860000.0000000001,62716.26543653047,4,
34,2,Danielle Fishel,Pasha Pashkov,Actor/Actress,Entertainment,California,United States,44,36-45,19.0,6.333333333333333,3,0.9044910732538447,0.06713089907870853,860000.0000000001,57732.57320768935,8,8.0
34,2,Scott Hoying,Rylee Arnold,Singer/Rapper,Entertainment,California,United States,34,26-35,18.0,6.0,3,0.8628635980196968,0.06257585026955757,860000.0000000001,53815.23123181952,10,6.0
34,2,Baron Davis,Britt Stewart,Athlete,Sports,California,United States,46,46-55,18.0,6.0,3,0.838959510402745,0.06183239273460201,860000.0000000001,53175.857751757736,13,2.0
34,2,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,Entertainment,California,United States,59,>55,16.0,5.333333333333333,3,0.8504421586740132,0.0576776949580785,860000.0000000001,49602.81766394751,7,9.0
34,2,Corey Feldman,Jenna Johnson,Actor/Actress,Entertainment,California,United States,54,46-55,15.0,5.0,3,0.2656712836292662,0.04199930950662141,860000.0000000001,36119.40617569442,13,2.0
34,3,Whitney Leavitt,Mark Ballas,TV Personality,Media,Utah,United States,32,26-35,24.0,8.0,3,0.985574236177625,0.09733847166696823,920000.0,89551.39393361077,6,10.0
34,3,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),Athlete,Sports,Texas,United States,24,≤25,24.0,8.0,3,0.9803173958446265,0.09708296120658742,920000.0,89316.32431006043,3,
34,3,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social Media Personality,Media,Florida,United States,24,≤25,23.0,7.666666666666667,3,0.981936333960127,0.09271967495546453,920000.0,85302.10095902736,2,
34,3,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,Media,California,United States,33,26-35,23.0,7.666666666666667,3,0.980560253937324,0.09265590205092183,920000.0,85243.42988684808,4,
34,3,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),Conservationist,Other,Unknown,Australia,22,≤25,22.0,7.333333333333333,3,0.9876748029531118,0.08798173149628481,920000.0,80943.19297658202,1,
34,3,Hilaria Baldwin,Gleb Savchenko,Entrepreneur,Other,New York,United States,41,36-45,22.0,7.333333333333333,3,0.977844828962992,0.08755036338289453,920000.0,80546.33431226296,11,4.0
34,3,Scott Hoying,Rylee Arnold,Singer/Rapper,Entertainment,California,United States,34,26-35,22.0,7.333333333333333,3,0.9751175857748017,0.08743105917819645,920000.0,80436.57444394073,10,6.0
34,3,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Entertainment,Georgia,United States,55,46-55,21.0,7.0,3,0.9474115224253139,0.08128979939130439,920000.0,74786.61544000004,5,
34,3,Danielle Fishel,Pasha Pashkov,Actor/Actress,Entertainment,California,United States,44,36-45,21.0,7.0,3,0.9051489937522458,0.0795900651672019,920000.0,73222.85995382575,8,8.0
34,3,Jen Affleck,Jan Ravnik,TV Personality,Media,Utah,United States,26,26-35,19.0,6.333333333333333,3,0.8964196975616731,0.07136111286052237,920000.0,65652.22383168057,9,7.0
34,3,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,Entertainment,California,United States,59,>55,18.0,6.0,3,0.8211699582426716,0.06616199161249303,920000.0,60869.03228349359,7,9.0
34,3,Lauren Jauregui,Brandon Armstrong,Singer/Rapper,Entertainment,Florida,United States,29,26-35,18.0,6.0,3,0.5864949492862934,0.05883686703116059,920000.0,54129.91766866774,12,3.0
34,4,Whitney Leavitt,Mark Ballas,TV Personality,Media,Utah,United States,32,26-35,25.0,8.333333333333334,3,0.980124917771095,0.10597911916136869,980000.0,103859.53677814132,6,10.0
34,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),Athlete,Sports,Texas,United States,24,≤25,24.0,8.0,3,0.9810540307205974,0.1008561319268151,980000.0,98839.0092882788,3,
34,4,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Entertainment,Georgia,United States,55,46-55,24.0,8.0,3,0.9803707483312704,0.10082168120264286,980000.0,98805.24757859,5,
34,4,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social Media Personality,Media,Florida,United States,24,≤25,24.0,8.0,3,0.9788083655261418,0.10074295092780601,980000.0,98728.0919092499,2,
34,4,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,Media,California,United States,33,26-35,23.0,7.666666666666667,3,0.9745036189234895,0.09470453539496296,980000.0,92810.4446870637,4,
